url,title,property type,property size(Sq Ft),parking spots,lift,floor available,price(BDT),service charge(BDT),year built,building registration type,preferred tennant,interior,garage size(Sq Ft),front road size(Ft),common area(Sq Ft),bedrooms,bathrooms,location,postal code,division,country
https://rents.com.bd/property/tastefully-designed-this-1806-sq-ft-office-space-now-vacant-for-rent-in-banani/,Tastefully Designed This 1806 SQ FT Office Space Now Vacant For Rent In Banani,Commercial Space,1806,1,2,3,117390,8000,2022, Commercial,Corporate Office or MNC Office,Un-Furnished,120,20,140,0,0,Banani,1213,Dhaka,Bangladesh
https://rents.com.bd/property/we-bring-you-a-nice-spacious-residence-of-3800-sq-ft-for-rent-in-banani/,We Bring You A Nice & Spacious Residence Of 3800 Sq Ft For Rent In Banani,Residential Apartment,3800,2,2,8,200000, ,2018, Residential, Foreigner,Full-Furnished,240,16,320,4,4,Banani,,Dhaka,Bangladesh
https://rents.com.bd/property/wonderful-office-covering-an-area-of-3500-sq-ft-is-available-for-rent-in-banani/,Wonderful Office Covering An Area Of 3500 Sq Ft Is Available For Rent In Banani,Commercial Space,3500,2,1,3,560000,52500,2016, Commercial,Corporate Office or MNC Office,Un-Furnished,240,20,250,0,0,Banani,1213,Dhaka,Bangladesh
https://rents.com.bd/property/well-fitted-flat-is-here-available-for-rental-purpose-covering-3200-sq-ft-space-in-baridhara-diplomatic-zone/,Well Fitted Flat Is Here Available For Rental Purpose Covering 3200 Sq Ft Space In Baridhara Diplomatic Zone,Residential Apartment,3200,1,2,5 & 8 ,250000, ,2012, Residential, Foreigner,Un-Furnished,120,25,250,4,4,Baridhara,,Dhaka,Bangladesh
https://rents.com.bd/property/exclusive-designed-and-strongly-structured-this-furnished-office-space-of-4700-sq-ft-now-vacant-for-rent-in-banani/,Exclusive Designed And Strongly Structured This Furnished Office Space Of 4700 SQ FT Now Vacant For Rent In Banani,Commercial Space,4700,1,2,11,600000, ,2020, Commercial, Corporate Office or Restaurant,Full-Furnished,120,30,320,0,0,Banani,1213,Dhaka,Bangladesh
https://rents.com.bd/property/luxury-all-around-in-this-3100-sq-ft-fully-furnished-apartment-is-up-for-rent-at-gulshan-2/,Luxury All Around In This 3100 Sq. Ft Fully-Furnished Apartment Is Up For Rent At Gulshan 2,Residential Apartment,3100,2,2,9,350000,20000,2021, Residential, Foreigner,Full-Furnished,240,25,350,4,4,Gulshan 2,,Dhaka,Bangladesh
https://rents.com.bd/property/exclusive-designed-and-strongly-structured-this-commercial-space-of-5671-sq-ft-is-vacant-for-rent-in-gulshan-avenue/,Exclusive Designed And Strongly Structured This Commercial Space Of 5671 SQ FT Is Vacant For Rent In Gulshan Avenue,Commercial Space,5671,3,3,6,1077490,102078,2017, Commercial,Corporate Office or MNC Office,Un-Furnished,360,40,450,0,0,Gulshan Avenue,1212,Dhaka,Bangladesh
https://rents.com.bd/property/in-the-prominent-location-of-banani-this-beautiful-apartment-is-waiting-for-rent/,"In the Prominent Location Of Banani, This Beautiful Apartment Is Waiting For Rent",Residential Apartment,2450,1,2,7,110000,10000,2010, Residential, Foreigner,Un-Furnished,120,16,180,4,4,Banani,,Dhaka,Bangladesh
https://rents.com.bd/property/exclusive-designed-of-2200-sq-ft-flat-is-up-for-rent-in-gulshan-1/,Exclusive Designed Of 2200 Sq Ft Flat Is Up For Rent In Gulshan 1,Residential Apartment,2200,1,2,11,150000,15000,2021, Residential, Foreigner,Un-Furnished,120,25,220,3,3,Gulshan 1,,Dhaka,Bangladesh
https://rents.com.bd/property/a-modern-well-planned-semi-furnished-apartment-of-2400-sq-ft-is-up-for-rent-is-situated-in-banani/,A Modern Well-planned Semi-Furnished Apartment Of 2400 Sq Ft Is Up For Rent Is Situated In Banani,Residential Apartment,2400,1,2,8,100000,17000,2015, Residential, Foreigner,Semi-Furnished,120,24,200,3,3,Banani,,Dhaka,Bangladesh
https://rents.com.bd/property/a-modern-well-planned-office-space-of-2000-sq-ft-is-up-for-rent-is-situated-in-banani/,A Modern Well-planned Office Space Of 2000 Sq Ft Is Up For Rent Is Situated In Banani,Commercial Space,2000,1,1,7,100000,10000,2022, Residential,Corporate Office or MNC Office,Un-Furnished,120,30,150,0,0,Banani,1213,Dhaka,Bangladesh
https://rents.com.bd/property/rarely-available-a-2350-sq-ft-commercial-space-is-up-for-rent-in-banani-with-satisfactory-price/,Rarely Available A 2350 Sq Ft Commercial Space Is Up For Rent In Banani With Satisfactory Price.,Commercial Space,2350,1,1,4,100000,10000,2012, Residential,Corporate Office or MNC Office,Un-Furnished,120,20,150,0,0,Banani,1213,Dhaka,Bangladesh
https://rents.com.bd/property/rent-this-amazing-2929-sq-ft-office-space-at-gulshan-2/,Rent This Amazing 2929 Sq Ft Office Space At Gulshan-2,Commercial Space,2929,2,2,3,410060,43935,2020, Commercial,Corporate Office or MNC Office,Un-Furnished,240,40,220,0,0,Gulshan 2,1212,Dhaka,Bangladesh
https://rents.com.bd/property/banani-is-offering-you-a-2200-sq-ft-apartment-for-rent-2/,Banani Is Offering You A  2200 Sq Ft Apartment For Rent,Residential Apartment,2200,1,2,4,100000,8000,2013, Residential, Foreigner,Un-Furnished,120,24,160,3,3,Banani,,Dhaka,Bangladesh
https://rents.com.bd/property/spaciously-designed-and-strongly-structured-this-3300-sq-ft-apartment-is-vacant-for-rent-in-gulshan/,Spaciously Designed And Strongly Structured This 3300 SQ FT Apartment Is Vacant For Rent In Gulshan,Residential Apartment,3300,1,2,1,130000,14000,2010, Residential, Foreigner,Un-Furnished,120,24,250,3,4,Gulshan 2,,Dhaka,Bangladesh
https://rents.com.bd/property/a-modern-well-planned-flat-of-3400-sq-ft-is-up-for-rent-is-situated-in-gulshan-2/,A Modern Well-planned Flat Of 3400 Sq Ft Is Up For Rent Is Situated In Gulshan 2,Residential Apartment,3400,1,1,5,165000,10000,2005, Residential, Foreigner,Un-Furnished,120,24,250,3,3,Gulshan 2,,Dhaka,Bangladesh
https://rents.com.bd/property/spaciously-designed-and-strongly-structured-this-7000-sq-ft-commercial-space-now-vacant-for-rent-in-gulshan-avenue/,Spaciously Designed And Strongly Structured This 7000 Sq. Ft Commercial Space Now Vacant For Rent In Gulshan Avenue.,Commercial Space,7000,2,1,8,910000,56000,2020, Commercial,Corporate Office or MNC Office,Full-Furnished,240,40,550,0,0,Gulshan Avenue,1212,Dhaka,Bangladesh
https://rents.com.bd/property/this-3300-sq-ft-amazing-apartment-is-available-for-rent-in-gulshan-2/,This 3300 Sq. ft Amazing Apartment Is Available For Rent In Gulshan 2,Residential Apartment,3300,2,1,3,160000,0,2010, Residential, Foreigner,Un-Furnished,240,24,250,4,4,Gulshan 2,,Dhaka,Bangladesh
https://rents.com.bd/property/exclusive-5-bedrooms-apartment-of-5500-sq-ft-is-located-at-north-gulshan-available-for-rent/,Exclusive 5 Bedrooms Apartment Of 5500 SQ FT Is Located At North Gulshan Available For Rent,Residential Apartment,5500,2,2,2,350000,30000,2013, Residential, Foreigner,Un-Furnished,240,24,450,5,5,Gulshan,,Dhaka,Bangladesh
https://rents.com.bd/property/stunning-luxury-home-of-3400-sq-ft-in-the-prestigious-community-of-gulshan-2-is-up-for-rent/,"Stunning Luxury Home Of 3400 Sq Ft In The Prestigious Community Of Gulshan 2, Is Up For Rent",Residential Apartment,3400,2,2,3,160000,18000,2010, Residential, Foreigner,Semi-Furnished,240,24,260,4,4,Gulshan 2,,Dhaka,Bangladesh
https://rents.com.bd/property/uniquely-designed-2200-sq-ft-flat-is-up-for-rent-in-gulshan-1/,Uniquely Designed 2200 Sq Ft Flat Is Up For Rent In Gulshan 1,Residential Apartment,2200,1,2,9,110000,11000,2022, Residential, Foreigner,Un-Furnished,120,16,150,4,4,Gulshan,,Dhaka,Bangladesh
https://rents.com.bd/property/a-modern-well-planned-brand-new-flat-of-2700-sq-ft-is-up-for-rent-is-situated-in-banani/,A Modern Well-planned Brand New Flat Of 2700 Sq Ft Is Up For Rent Is Situated In Banani,Residential Apartment,2700,2,1,1,120000,10000,2022, Residential, Foreigner,Un-Furnished,240,24,150,4,4,Banani,,Dhaka,Bangladesh
https://rents.com.bd/property/stunning-views-with-quality-finishing-a-3500-sq-ft-full-building-is-up-for-rent-in-banani/,Stunning Views With Quality Finishing A 3500 Sq Ft Full Building Is Up For Rent In Banani,Residential Apartment,3500,1,0,1,270000,0,2000, Residential, Foreigner,Un-Furnished,120,16,250,5,5,Banani,,Dhaka,Bangladesh
https://rents.com.bd/property/we-bring-you-a-nice-spacious-residence-of-4400-sq-ft-for-rent-in-gulshan-2/,We Bring You A Nice & Spacious Residence Of 4400 Sq Ft For Rent In Gulshan 2,Residential Apartment,4400,2,2,4,160000,15000,2017, Residential, Foreigner,Un-Furnished,240,16,350,4,4,Gulshan,,Dhaka,Bangladesh
https://rents.com.bd/property/a-modern-well-planned-flat-of-4200-sq-ft-is-up-for-rent-is-situated-in-baridhara-diplomatic-zone/,A Modern Well-planned Flat Of 4200 Sq Ft Is Up For Rent Is Situated In Baridhara Diplomatic Zone,Residential Apartment,4200,2,2,1,180000,16000,2017, Residential, Foreigner,Un-Furnished,240,20,350,4,4,Baridhara,,Dhaka,Bangladesh
https://rents.com.bd/property/tastefully-designed-and-wonderful-flat-covering-an-area-of-4200-sq-ft-is-vacant-for-rent-in-baridhara-diplomatic-zone/,Tastefully Designed And Wonderful Flat Covering An Area Of 4200 SQ FT Is Vacant For Rent In Baridhara Diplomatic Zone,Residential Apartment,4200,2,2,1,235000,0,2014, Residential, Foreigner,Un-Furnished,240,20,350,5,6,Baridhara,,Dhaka,Bangladesh
https://rents.com.bd/property/stunning-views-with-quality-finishing-a-6000-sq-ft-apartment-is-up-for-rent-in-baridhara-diplomatic-zone/,Stunning Views With Quality Finishing A 6000 Sq Ft Apartment Is Up For Rent In Baridhara Diplomatic Zone,Residential Apartment,6000,2,2,4,400000,0,2019, Residential, Foreigner,Un-Furnished,240,20,450,4,4,Baridhara,,Dhaka,Bangladesh
https://rents.com.bd/property/wonderful-flat-covering-an-area-of-2775-sq-ft-is-available-for-rent-in-baridhara-diplomatic-zone/,Wonderful Flat Covering An Area Of 2775 Sq Ft Is Available For Rent In Baridhara Diplomatic Zone,Residential Apartment,2775,1,1,2,140000,12000,2018, Residential, Foreigner,Un-Furnished,120,20,220,4,4,Baridhara,,Dhaka,Bangladesh
https://rents.com.bd/property/gulshan-is-offering-you-a-brand-new-2200-sq-ft-apartment-for-rent/,Gulshan Is Offering You A Brand New  2200 Sq Ft Apartment For Rent,Residential Apartment,2200,1,2,1,100000,11000,2022, Residential, Foreigner,Un-Furnished,120,16,160,3,3,Gulshan,,Dhaka,Bangladesh
https://rents.com.bd/property/stunning-views-with-quality-finishing-a-4100-sq-ft-commercial-space-is-up-for-rent-in-gulshan-2/,Stunning Views With Quality Finishing A 4100 Sq Ft Commercial Space Is Up For Rent In Gulshan 2,Commercial Space,4100,1,2,14,600000, ,2019, Commercial,Corporate Office or MNC Office,Un-Furnished,120,20,350,0,0,Gulshan 2,1212,Dhaka,Bangladesh
https://rents.com.bd/property/excellent-commercial-space-of-4000-sq-ft-is-up-for-rent-in-the-fine-location-of-banani/,Excellent Commercial Space Of 4000 Sq Ft Is Up For Rent In The Fine Location Of Banani,Commercial Space,4000,1,1,4,1000000, ,2022, Commercial,Corporate Office or MNC Office,Un-Furnished,120,30,350,0,0,Banani,1213,Dhaka,Bangladesh
https://rents.com.bd/property/a-modern-well-planned-brand-new-commercial-space-of-2100-sq-ft-is-up-for-rent-is-situated-in-banani/,A Modern Well-planned Brand New Commercial Space Of 2100 Sq Ft Is Up For Rent Is Situated In Banani,Commercial Space,2100,1,2,3,283500,28000,2022, Commercial,Corporate Office or MNC Office,Un-Furnished,120,25,150,0,0,Banani,1213,Dhaka,Bangladesh
https://rents.com.bd/property/in-the-prominent-location-of-gulshan-this-beautiful-fully-furnished-apartment-is-waiting-for-rent/,"In the Prominent Location Of Gulshan, This Beautiful Fully Furnished Apartment Is Waiting For Rent",Residential Apartment,2200,1,1,4,100000,10000,2000, Residential, Foreigner,Full-Furnished,120,16,150,3,3,Gulshan,,Dhaka,Bangladesh
https://rents.com.bd/property/lovely-apartment-of-2200-sq-ft-is-up-for-rent-in-gulshan-1/,Lovely Apartment Of 2200 Sq Ft Is Up For Rent In Gulshan 1,Residential Apartment,2200,1,2,1,100000,11000,2022, Residential, Foreigner,Un-Furnished,120,16,160,3,3,Gulshan,,Dhaka,Bangladesh
https://rents.com.bd/property/tastefully-designed-and-brand-new-2100-sq-ft-home-now-vacant-for-rent-in-gulshan/,Tastefully Designed And Brand New 2100 SQ FT Home Now Vacant For Rent In Gulshan,Residential Apartment,2100,1,2,2,105000,9000,2022, Residential, Foreigner,Un-Furnished,120,16,150,3,3,Gulshan,,Dhaka,Bangladesh
https://rents.com.bd/property/get-this-2800-sq-ft-wonderful-flat-in-gulshan-2-is-available-for-rent/,Get This 2800 Sq Ft Wonderful Flat In Gulshan 2 Is Available For Rent,Residential Apartment,2800,2,1,2,105000,10000,2005, Residential, Foreigner,Un-Furnished,240,24,180,4,4,Gulshan 2,,Dhaka,Bangladesh
https://rents.com.bd/property/a-nicely-constructed-commercial-space-of-3600-sq-ft-is-available-for-rent-in-gulshan-avenue/,A Nicely Constructed Commercial Space Of 3600 Sq Ft Is Available For Rent In Gulshan Avenue,Commercial Space,3600,1,2,9,360000,18000,2010, Commercial,Corporate Office or MNC Office,Un-Furnished,120,15,250,0,0,Gulshan Avenue,1212,Dhaka,Bangladesh
https://rents.com.bd/property/stunning-views-with-quality-finishing-a-5600-sq-ft-commercial-space-is-up-for-rent-in/,Stunning Views With Quality Finishing A 5600 Sq Ft Commercial Space Is Up For Rent In,Commercial Space,5600,1,1,4,392000, ,2010, Commercial,Corporate Office or MNC Office,Un-Furnished,120,15,450,0,0,Gulshan 1,1212,Dhaka,Bangladesh
https://rents.com.bd/property/stunning-views-with-quality-finishing-a-4500-sq-ft-commercial-space-is-up-for-rent-in-banani/,Stunning Views With Quality Finishing A 4500 Sq Ft Commercial Space Is Up For Rent In Banani,Commercial Space,4500,2,3,19,495000, ,2018, Commercial,Corporate Office or MNC Office,Un-Furnished,240,25,350,0,0,Kemal Ataturk Avenue,1213,Dhaka,Bangladesh
https://rents.com.bd/property/wonderful-commercial-space-covering-an-area-of-2200-sq-ft-is-available-for-rent-in-banani/,Wonderful Commercial Space Covering An Area Of 2200 Sq Ft Is Available For Rent In Banani,Commercial Space,2200,1,1,3,330000, ,2020, Commercial,Corporate Office or MNC Office,Un-Furnished,120,30,150,0,0,Banani,1213,Dhaka,Bangladesh
https://rents.com.bd/property/nicely-3150-sq-ft-office-space-is-up-for-rent-in-banani/,Nicely 3150 Sq Ft Office Space Is Up For Rent In Banani,Commercial Space,3150,1,1,4,409500,40950,2016, Commercial,Corporate Office or MNC Office,Full-Furnished,120,30,250,0,0,Banani,1213,Dhaka,Bangladesh
https://rents.com.bd/property/spaciously-designed-and-strongly-structured-this-3700-sq-ft-brand-new-office-space-now-vacant-for-rent-in-gulshan/,Spaciously Designed And Strongly Structured This 3700 Sq. Ft Brand New Office Space Now Vacant For Rent In Gulshan,Commercial Space,3700,2,2,8,555000,37000,2022, Commercial,Corporate Office or MNC Office,Un-Furnished,240,30,250,0,0,Gulshan 2,1212,Dhaka,Bangladesh
https://rents.com.bd/property/2200-sq-ft-nice-office-is-up-for-rent-at-gulshan-1/,2200 Sq Ft Nice Office Is Up For Rent At Gulshan 1,Commercial Space,2200,1,1,3,100000, ,2010, Residential cum Office Space,Corporate Office or MNC Office,Un-Furnished,120,15,150,0,0,Gulshan 1,1212,Dhaka,Bangladesh
https://rents.com.bd/property/see-this-5200-sq-ft-apartment-for-rent-is-all-set-for-you-in-gulshan-avenue/,See This 5200 Sq Ft Apartment For Rent Is All Set For You In Gulshan Avenue,Commercial Space,5200,1,2,3,624000, ,2001, Commercial,Corporate Office or MNC Office,Un-Furnished,120,40,450,0,0,Gulshan Avenue,1212,Dhaka,Bangladesh
https://rents.com.bd/property/we-bring-you-a-nice-spacious-commercial-space-of-3200-sq-ft-for-rent-in-banani/,We Bring You A Nice & Spacious Commercial Space Of 3200 Sq Ft For Rent In Banani,Commercial Space,3200,2,4,12,416000,32000,2017, Commercial,Corporate Office or MNC Office,Un-Furnished,240,40,250,0,0,Kemal Ataturk Avenue,1213,Dhaka,Bangladesh
https://rents.com.bd/property/visit-this-office-space-for-rent-of-6000-sq-ft-in-gulshan-2/,Visit This Office Space For Rent Of 6000 SQ FT In Gulshan 2,Commercial Space,6000,2,2,14,690000,60000,2005, Commercial,Corporate Office or MNC Office,Full-Furnished,240,40,550,0,0,Gulshan 2,1212,Dhaka,Bangladesh
https://rents.com.bd/property/rarely-available-a-3285-sq-ft-commercial-space-to-rent-in-banani-with-satisfactory-price/,Rarely Available A 3285 Sq Ft Commercial Space To Rent In Banani With Satisfactory Price,Commercial Space,3285,1,2,4,295650,49275,2017, Commercial,Corporate Office or MNC Office,Un-Furnished,120,30,320,0,0,Banani,1213,Dhaka,Bangladesh
https://rents.com.bd/property/a-nicely-constructed-apartment-of-5495-sq-ft-is-available-for-rent-in-gulshan-avenue/,A Nicely Constructed Apartment Of 5495 Sq Ft Is Available For Rent In Gulshan Avenue,Commercial Space,5495,3,3,9,1044050,120890,2017, Commercial,Corporate Office or MNC Office,Un-Furnished,360,40,450,0,0,Gulshan Avenue,1212,Dhaka,Bangladesh
https://rents.com.bd/property/well-fitted-commercial-space-is-here-available-for-rental-purpose-covering-2050-sq-ft-in-banani/,Well Fitted Commercial Space Is Here Available For Rental Purpose Covering 2050 Sq Ft In Banani,Commercial Space,2050,1,2,11,307500,30750,2016, Commercial,Corporate Office or MNC Office,Un-Furnished,120,30,250,0,0,Banani,1213,Dhaka,Bangladesh
https://rents.com.bd/property/spaciously-designed-and-strongly-structured-this-2500-sq-ft-commercial-space-now-vacant-for-rent-in-gulshan-avenue/,Spaciously Designed And Strongly Structured This 2500 Sq. Ft Commercial Space Now Vacant For Rent In Gulshan Avenue,Commercial Space,2500,2,4,5,412500,45000,2019, Commercial,Corporate Office or MNC Office,Un-Furnished,240,30,150,0,0,Gulshan Avenue,1212,Dhaka,Bangladesh
https://rents.com.bd/property/superb-5500-sq-ft-commercial-space-is-available-to-rent-in-gulshan-avenue/,Superb 5500 SQ FT Commercial Space Is Available to Rent in Gulshan Avenue,Commercial Space,5500,1,2,7,962500,55000,2017, Commercial,Corporate Office or MNC Office,Un-Furnished,120,20,550,0,0,Gulshan Avenue,1212,Dhaka,Bangladesh
https://rents.com.bd/property/5671-sq-ft-commercial-space-now-available-for-rent-in-gulshan-avenue/,5671 Sq Ft Commercial Space Now Available For Rent In Gulshan Avenue,Commercial Space,5671,3,3,6,1077490,102078,2017, Commercial, Corporate Office,Un-Furnished,360,40,550,0,0,Gulshan Avenue,,Dhaka,Bangladesh
https://rents.com.bd/property/a-nicely-constructed-apartment-of-3900-sq-ft-is-available-for-rent-in-gulshan/,A Nicely Constructed Apartment Of 3900 Sq Ft Is Available For Rent In Gulshan,Residential Apartment,3900,2,2,1,360000,0,2022, Residential, Foreigner,Un-Furnished,240,16,350,4,4,Gulshan 2,,Dhaka,Bangladesh
https://rents.com.bd/property/stunning-luxury-home-of-4200-sq-ft-in-the-prestigious-community-baridhara-diplomatic-zone-is-up-for-rent/,"Stunning Luxury Home Of 4200 Sq Ft In The Prestigious Community Baridhara Diplomatic Zone, Is Up For Rent",Residential Apartment,4200,2,Individual house,1,200000,16000,2017, Residential, Foreigner,Un-Furnished,120,20,450,4,4,Baridhara,1212,Dhaka,Bangladesh
https://rents.com.bd/property/spaciously-designed-and-strongly-structured-this-5600-sq-ft-commercial-space-now-vacant-for-rent-in-gulshan-avenue/,Spaciously Designed And Strongly Structured This 5600 Sq. Ft Commercial Space Now Vacant For Rent In Gulshan Avenue,Commercial Space,5600,2,3,12,840000,84000,2018, Commercial,Corporate Office or MNC Office,Un-Furnished,240,20,450,0,0,Gulshan Avenue,1212,Dhaka,Bangladesh
https://rents.com.bd/property/superb-2100-sq-ft-flat-is-available-to-rent-in-baridhara-diplomatic-zone/,Superb 2100 SQ FT flat is available to Rent in Baridhara Diplomatic Zone,Residential Apartment,2100,1,1,3,120000,10000,2015, Residential, Foreigner,Un-Furnished,120,30,400,3,3,Baridhara,1212,Dhaka,Bangladesh
https://rents.com.bd/property/wonderful-flat-covering-an-area-of-2700-sq-ft-is-available-for-rent-in-gulshan-2/,Wonderful Flat Covering An Area Of 2700 Sq Ft Is Available For Rent In Gulshan 2,Residential Apartment,2700,1,2,5,110000,10000,2017, Residential, Foreigner,Un-Furnished,120,20,450,3,3,Baridhara,1212,Dhaka,Bangladesh
https://rents.com.bd/property/a-nicely-constructed-apartment-of-3900-sq-ft-available-right-now-for-rent-in-gulshan/,A Nicely Constructed Apartment Of 3900 Sq Ft Available Right Now For Rent In Gulshan,Residential Apartment,3900,2,2,1,310000,0,2022, Residential, Foreigner,Un-Furnished,240,16,350,4,4,Gulshan 2,,Dhaka,Bangladesh
https://rents.com.bd/property/4426-sq-ft-commercial-space-now-available-for-rent-in-gulshan-area/,4426 Sq Ft Commercial Space Now Available For Rent In Gulshan Area,Commercial Space,4426,2,3,8,575380,44260,2016, Commercial, Bank Space,Un-Furnished,240,40,450,0,0,Gulshan Avenue,1212,Dhaka,Bangladesh
https://rents.com.bd/property/a-budget-friendly-2100-sq-ft-residential-flat-is-ready-for-sale-baridhara-diplomatic-zone/,A Budget-friendly 2100 Sq Ft Residential Flat Is Ready For Sale Baridhara Diplomatic Zone,Residential Apartment,2100,1,1,,150000,10000,2015, Residential, Foreigner,Un-Furnished,120,25,450,3,3,Baridhara,1212,Dhaka,Bangladesh
https://rents.com.bd/property/well-fitted-flat-is-here-available-for-rental-purpose-covering-2100-sq-ft-space-in-gulshan-2/,Well Fitted Flat Is Here Available For Rental Purpose Covering 2100 Sq Ft Space In Gulshan 2,Residential Apartment,2100,1,1,3,100000,8500,2007, Residential, Foreigner,Full-Furnished,120,24,450,3,3,Gulshan 2,,Dhaka,Bangladesh
https://rents.com.bd/property/see-this-2300-sq-ft-apartment-for-rent-is-all-set-for-you-in-baridhara-diplomatic-zone/,See This 2300 Sq Ft Apartment For Rent Is All Set For You In Baridhara Diplomatic Zone,Residential Apartment,2300,1,1,2,120000,8000,2020, Residential, Foreigner,Un-Furnished,120,20,250,3,3,Baridhara,1212,Dhaka,Bangladesh
https://rents.com.bd/property/wonderful-flat-covering-an-area-of-2300-sq-ft-is-available-for-rent-in-gulshan/,Wonderful Flat Covering An Area Of 2300 Sq Ft Is Available For Rent In Gulshan,Residential Apartment,2300,1,2,7,110000, ,2016, Residential, Foreigner,Un-Furnished,120,24,400,3,3,Gulshan,,Dhaka,Bangladesh
https://rents.com.bd/property/a-dazzling-3500-sq-ft-residential-property-is-up-for-rent-located-at-gulshan-2/,A Dazzling 3500 Sq Ft Residential Property Is Up For Rent Located At Gulshan 2,Residential Apartment,3500,2,2,6,210000,0,2021, Residential, Foreigner,Semi-Furnished,240,24,550,4,4,Gulshan 2,,Dhaka,Bangladesh
https://rents.com.bd/property/stunning-luxury-home-of-4200-sq-ft-in-the-prestigious-community-of-gulshan-is-up-for-rent/,"Stunning Luxury Home Of 4200 Sq Ft In The Prestigious Community Of Gulshan, Is Up For Rent",Residential Apartment,4200,2,2,5,250000,14000,2016, Residential, Foreigner,Semi-Furnished,240,16,650,4,4,Gulshan 2,,Dhaka,Bangladesh
https://rents.com.bd/property/uniquely-designed-2400-sq-ft-flat-is-up-for-rent-in-banani/,Uniquely Designed 2400 Sq Ft Flat Is Up For Rent In Banani,Residential Apartment,2400,1,1,,200000, ,2022, Residential, Foreigner,Un-Furnished,120,16,450,3,3,Banani block k,,Dhaka,Bangladesh
https://rents.com.bd/property/well-fitted-flat-is-here-available-for-rental-purpose-covering-2050-sq-ft-space-in-banani/,Well Fitted Flat Is Here Available For Rental Purpose Covering 2050 Sq Ft Space In Banani,Residential Apartment,2050,1,2,"6, 7 & 10 ",110000,8000,2022, Residential, Foreigner,Un-Furnished,120,16,450,3,3,Banani block c,,Dhaka,Bangladesh
https://rents.com.bd/property/rarely-available-a-1900-sq-ft-house-to-rent-in-gulshan-with-satisfactory-price/,Rarely Available A 1900 Sq Ft House To Rent In Gulshan With Satisfactory Price.,Residential Apartment,1900,1,1,3,100000,7000,2000, Residential, Foreigner,Full-Furnished,120,16,300,3,3,Gulshan,,Dhaka,Bangladesh
https://rents.com.bd/property/rarely-available-a-2000-sq-ft-house-to-rent-in-gulshan-with-satisfactory-price/,Rarely Available A 2000 Sq Ft House To Rent In Gulshan With Satisfactory Price.,Residential Apartment,2000,1,2,4,100000,6000,2005, Residential, Foreigner,Full-Furnished,120,16,300,3,3,Gulshan,,Dhaka,Bangladesh
https://rents.com.bd/property/a-luxurious-apartment-of-3700-sq-ft-is-ready-for-rent-in-baridhara-diplomatic-zone/,A Luxurious Apartment Of 3700 Sq Ft Is Ready For Rent In Baridhara Diplomatic Zone,Residential Apartment,3700,2,2,,310000,20000,2017, Residential, Foreigner or Local,Semi-Furnished,240,20,500,4,4,Baridhara,1212,Dhaka,Bangladesh
https://rents.com.bd/property/banani-is-offering-you-a-2200-sq-ft-apartment-for-rent/,Banani Is Offering You A 2200 Sq Ft Apartment For Rent,Residential Apartment,2200,1,2,3,100000,8000,2010, Residential, Foreigner,Full-Furnished,120,12,300,3,3,Banani,,Dhaka,Bangladesh
https://rents.com.bd/property/8000-sq-ft-individual8000-sq-ft-individual-building-for-rent-in-baridhara-diplomatic-zone-building-for-rent-in-baridhara-diplomatic-zone/,8000 Sq Ft Individual Building for Rent In Baridhara Diplomatic Zone,Residential Apartment,8000,2,1,,800000, ,2012, Residential, Foreign Companies,Un-Furnished,240,20,,4,0,Baridhara,1212,Dhaka,Bangladesh
https://rents.com.bd/property/nicely-maintained-6500-sq-ft-individual-house-is-ready-for-rale-at-baridhara-diplomatic-zone/,Nicely Maintained 6500 Sq Ft Individual House Is Ready For Rent At Baridhara Diplomatic Zone,Residential Apartment,6500,3,1,,650000, ,2005, Residential, Foreigner or Local,Un-Furnished,360,30,500,6,5,Baridhara,1212,Dhaka,Bangladesh
https://rents.com.bd/property/massive-7000-sq-ft-individual-house-available-for-rent-in-baridhara-diplomatic-zone/,Massive 7000 Sq Ft Individual House Available for Rent In Baridhara Diplomatic Zone,Residential Apartment,7000,3,2,G+1+ 2,450000,0,2007, Residential,,Un-Furnished,360,13,600,5,5,Gulshan,1212,Dhaka,Bangladesh
https://rents.com.bd/property/a-nicely-constructed-apartment-of-2500-sq-ft-is-available-right-now-for-rent-in-gulshan/,A Nicely Constructed Apartment Of 2500 Sq Ft Is Available Right Now For Rent In Gulshan,Residential Apartment,2500,1,2,5,120000,0,2018, Residential,,Semi-Furnished,120,15,150,3,3,Gulshan,1212,Dhaka,Bangladesh
https://rents.com.bd/property/in-the-prominent-location-of-north-gulshan-this-beautiful-apartment-is-waiting-for-rent-3/,"In the Prominent Location Of North Gulshan, This Beautiful Apartment Is Waiting For Rent",Residential Apartment,3000,2,2,7,250000,0,2013, Residential,,Full-Furnished,240,25,450,3,4,Gulshan 2,1212,Dhaka,Bangladesh
https://rents.com.bd/property/a-nicely-constructed-apartment-of-2600-sq-ft-is-available-right-now-for-rent-in-gulshan/,A Nicely Constructed Apartment Of 2600 Sq Ft Is Available Right Now For Rent In Gulshan,Residential Apartment,2600,2,2,11,165000,15000,2017, Residential, Foreigner,Semi-Furnished,240,16,350,3,3,Gulshan 2,,Dhaka,Bangladesh
